Order Type,State,PinCode,Address,Franchise Id,Franchise Code,Active,Franchise Name,Order Id,Invoice Id,Order Amount,Received At,Invoiced At,Invoiced_Month,Status,Company,Brand,Brand Category,Product,Product Variant,Product MRP,Product SKU,HSN Code,Product Unit Type,Product Unit Quantity,Product Case Size,Order Case,Order Quantity,Rlp Value,Order Value,Order GST,Applied Gst Rate,XPand margin (%),XPand margin(value),Finalize margin (%),Landing Purchase Price,Scheme Type (Company Discount),Company Discount  (in %),Applied Without Gst Company Discount,Applied Gst Company Discount,Free Variant From Company,Free Quantity From Company,Scheme Type (Xpand Discount),Xpand Discount (in %),Applied Without Gst Xpand Discount,Applied Gst Xpand Discount,Free Variant From Xpand,Free Quantity From Xpand,Warehouse Consumption,Company Consumption,sale
Normal,East Uttar Pradesh,209861,"GAYATRI NAGAR, BHATU FARM, SHUKLAGANJ GANGAGHAT, Unnao, Uttar Pradesh",119,FNUP079,active,Lucky Enterprises,B6930F9862-B,LMC21-22/UP00741,5256.906096,2022-01-21 08:51:29,2022-01-28 17:08:23,1,Delivered,United Biscuits Private Limited,MCVITIE'S,CREAM,Dark Creams Vanilla (Rs.10),"Dark Cookie Cream (144x50g) (VN, Rs.10)",10,1000609,,,50,144,1,144,8.93,1028.078064,185.054112,18,,,,1285.92,,,,,,,,,,,,,,,1213
Normal,East Uttar Pradesh,209861,"GAYATRI NAGAR, BHATU FARM, SHUKLAGANJ GANGAGHAT, Unnao, Uttar Pradesh",119,FNUP079,active,Lucky Enterprises,B6930F9862-B,LMC21-22/UP00741,5256.906096,2022-01-21 08:51:29,2022-01-28 17:08:23,1,Delivered,United Biscuits Private Limited,MCVITIE'S,MARIE,"Marie (96x83.3g) (68g+15.3g Extra,Rs.10)","Marie (96x83.3g) (68g+15.3g Extra,Rs.10)",10,1000635,,,83,96,2,192,8.93,1370.770752,246.738816,18,,,,1714.56,,,,,,,,,,,,,,,1618
Normal,East Uttar Pradesh,209861,"GAYATRI NAGAR, BHATU FARM, SHUKLAGANJ GANGAGHAT, Unnao, Uttar Pradesh",119,FNUP079,active,Lucky Enterprises,B6930F9862-C,LMC21-22/UP00740,2716.9812,2022-01-21 08:51:29,2022-01-28 17:07:48,1,Delivered,N Ranga Rao and Sons Pvt Ltd,SANDALUM,Puja Products,CONE_CSDT,CONE (DF00000070),10,DF00000070,,,10,360,1,360,8,2587.60116,129.38004,5,,,,2880,,,,,,,,,,,,,,,2717
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-A,LMC21-22/BR00555,19669.03072,2022-01-21 08:52:41,2022-01-28 14:23:46,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,MALKIST,MALKIST,MALKIST Singles,MALKIST CHOCOLATE GB 16X30X23GR (CHOCOLATE),150,320698,,,30,16,2,32,130,3333.734016,600.072128,18,,,,4160,,,,,,,,,,,,,,,3934
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-A,LMC21-22/BR00555,19669.03072,2022-01-21 08:52:41,2022-01-28 14:23:46,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,MALKIST,MALKIST,MALKIST Singles,MALKIST CHEESE GB 16 X 30 X 23GR (CHEESE),150,321006,,,30,16,8,128,130,13334.93606,2400.288512,18,,,,16640,,,,,,,,,,,,,,,15735
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-B,LMC21-22/BR00554,33569.74004,2022-01-21 08:52:41,2022-01-28 14:23:49,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 12 JARX 240 X3.5G (CAPPUCINO),240,310240,,,240,12,10,120,200,20263.42452,2431.611,12,,,,24000,,,,,,,,,,,,,,,22695
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-B,LMC21-22/BR00554,33569.74004,2022-01-21 08:52:41,2022-01-28 14:23:49,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 4X650X3.5G (CAPPUCINO (310251)),650,310251,,,650,4,5,20,575.000001,9709.5576,1165.14692,12,,,,11500.00002,,,,,,,,,,,,,,,10875
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-C,LMC21-22/BR00553,3880.851048,2022-01-21 08:52:42,2022-01-28 14:23:53,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,GO CHOCO,GO CHOCO,GO CHOCO JAR (Biscuit),GO CHOCO WEELZ FUN BITES 12 X 22 X 36 G (WEELZ),220,321033,,,22,12,1,12,190,1827.14268,328.88568,18,,,,2280,,,,,,,,,,,,,,,2156
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-C,LMC21-22/BR00553,3880.851048,2022-01-21 08:52:42,2022-01-28 14:23:53,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,GO CHOCO,GO CHOCO,GO CHOCO JAR,GO CHOCO ROLLZ JAR 12 X 35 PCS X 12GR,175,322947,,,35,12,1,12,152,1461.714144,263.108544,18,,,,1824,,,,,,,,,,,,,,,1725
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-D,LMC21-22/BR00457,3773.584896,2022-01-21 08:52:42,2022-01-28 13:17:51,1,Delivered,N Ranga Rao and Sons Pvt Ltd,BANSURI,Puja Products,AGARBATHI_BSFM,AGARBATHI (DF00000076),50,DF00000076,,,126,96,1,96,41.666667,3593.890368,179.694528,5,,,,4000.000032,,,,,,,,,,,,,,,3774
Normal,East Uttar Pradesh,221712,"STATE BANK BUILDING, BHAWANI GALI, RASRA, Ballia, Uttar Pradesh",103,FNUP071,inactive,RAJESH VERAYATI STORES,B7469E5B58-A,LMC21-22/UP00805,908.830152,2022-01-21 08:53:01,2022-01-28 17:40:10,1,Delivered,United Biscuits Private Limited,MCVITIE'S,DIGESTIVE,"Digs Mini (216x29.25g) (CDU, Rs.5)","Digs Mini (216x32.5g) (CDU, Rs.5)",5,1000606,,,33,216,1,216,4.46,770.195088,138.635064,18,,,,963.36,,,,,,,,,,,,,,,909
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-A,LMC21-22/BR00504,19669.03072,2022-01-21 08:53:17,2022-01-28 13:31:34,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,MALKIST,MALKIST,MALKIST Singles,MALKIST CHEESE GB 16 X 30 X 23GR (CHEESE),150,321006,,,30,16,10,160,130,16668.67008,3000.36064,18,,,,20800,,,,,,,,,,,,,,,19669
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-C,LMC21-22/BR00503,10874.70452,2022-01-21 08:53:17,2022-01-28 13:31:38,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 4X650X3.5G (CAPPUCINO (310251)),650,310251,,,650,4,5,20,575.000001,9709.5576,1165.14692,12,,,,11500.00002,,,,,,,,,,,,,,,10875
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-E,LMC21-22/BR00672,13640.60412,2022-01-21 08:53:17,2022-02-03 00:46:09,2,Delivered,United Biscuits Private Limited,MCVITIE'S,DIGESTIVE,"Digs Mini (216x29.25g) (CDU, Rs.5)","Digs Mini (216x32.5g) (CDU, Rs.5)",5,1000606,,,33,216,7,1512,4.46,5391.365616,970.445448,18,,,,6743.52,,,,,,,,,,,,,,,6362
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-E,LMC21-22/BR00672,13640.60412,2022-01-21 08:53:17,2022-02-03 00:46:09,2,Delivered,United Biscuits Private Limited,MCVITIE'S,COOKIES,"Butter (144x60g, New)(Rs. 10)","Butter (144x60g, New)(Rs. 10)",10,1000612,,,60,144,5,720,8.93,5140.39032,925.27056,18,,,,6429.6,,,,,,,,,,,,,,,6066
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-E,LMC21-22/BR00672,13640.60412,2022-01-21 08:53:17,2022-02-03 00:46:09,2,Delivered,United Biscuits Private Limited,MCVITIE'S,CREAM,Dark Creams Vanilla (Rs.10),"Dark Cookie Cream (144x50g) (VN, Rs.10)",10,1000609,,,50,144,1,144,8.93,1028.078064,185.054112,18,,,,1285.92,,,,,,,,,,,,,,,1213
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-F,LMC21-22/BR00598,9668.615808,2022-01-21 08:53:17,2022-01-28 14:44:31,1,Delivered,Soothe Healthcare Pvt Ltd,SUPER CUTE'S,DIAPERS,Super Cutes Base (S 2),Super Cutes Base (S 1),10,8.908E+12,,,1,240,4,960,8.77193,6961.84896,835.42176,12,,,,6861.598656,percentage_discount,20,1392.369792,167.084352,,,,,,,,,,,6238
Normal,Bihar,803201,S.B COMPLEX STATION ROAD FATHUA,23,FNBR0023,inactive,Chetna Electrical,544B4073BE-F,LMC21-22/BR00598,9668.615808,2022-01-21 08:53:17,2022-01-28 14:44:31,1,Delivered,Soothe Healthcare Pvt Ltd,SUPER CUTE'S,DIAPERS,Super Cutes Base (M 2),Super Cutes Base (M 1),11,8.908E+12,,,1,240,2,480,9.649123,3829.01712,459.48192,12,,,,3773.879232,percentage_discount,20,765.803424,91.896384,,,,,,,,,,,3431
Normal,Bihar,813108,"Sudama Govind Foundation , Maa Kamakhya Colony ,Bhagalpur",46,FNBR040,inactive,NAVYA STATIONERY,16BBE21B69-E,LMC21-22/BR00738,8179.471368,2022-01-21 08:52:42,2022-02-03 01:48:33,2,Delivered,United Biscuits Private Limited,MCVITIE'S,DIGESTIVE,"Digs Mini (216x29.25g) (CDU, Rs.5)","Digs Mini (216x32.5g) (CDU, Rs.5)",5,1000606,,,33,216,9,1944,4.46,6931.755792,1247.715576,18,,,,8670.24,,,,,,,,,,,,,,,8179
Normal,East Uttar Pradesh,224190,"Bhabhan jyotiya jot avasthi, jot avasthi, tanda tahashil,ambedkar nagar",164,FNUP1014,inactive,Golden Enterprises,7FF798EADA-C,LMC21-22/UP00686,2726.490456,2022-01-21 08:40:35,2022-01-28 16:59:00,1,Delivered,United Biscuits Private Limited,MCVITIE'S,DIGESTIVE,"Digs Mini (216x29.25g) (CDU, Rs.5)","Digs Mini (216x32.5g) (CDU, Rs.5)",5,1000606,,,33,216,3,648,4.46,2310.585264,415.905192,18,,,,2890.08,,,,,,,,,,,,,,,2726
Normal,East Uttar Pradesh,233305,"25, Kidwainagar,Jangipur, ghazipur",137,FNUP092,inactive,M/S Rajnarayan Ji Traders,645FE583DF-A,LMC21-22/UP00739,6619.38536,2022-01-21 08:56:02,2022-01-28 17:20:55,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 4X650X3.5G (CAPPUCINO (310251)),650,310251,,,650,4,2,8,575.000001,3883.82304,466.058768,12,,,,4600.000008,,,,,,,,,,,,,,,4350
Normal,East Uttar Pradesh,233305,"25, Kidwainagar,Jangipur, ghazipur",137,FNUP092,inactive,M/S Rajnarayan Ji Traders,645FE583DF-A,LMC21-22/UP00739,6619.38536,2022-01-21 08:56:02,2022-01-28 17:20:55,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 12 JARX 240 X3.5G (CAPPUCINO),240,310240,,,240,12,1,12,200,2026.342452,243.1611,12,,,,2400,,,,,,,,,,,,,,,2270
Normal,Bihar,847301,"Vill-Dhobopur Bansarapo-Kishanpur Baikunth,Baheri-Darbhanga",244,FEBR1035,active,Ashtha Enterprises,CBFBD2D04B-D,LMC21-22/BR00596,7797.27072,2022-01-21 08:41:48,2022-01-28 14:43:05,1,Delivered,Soothe Healthcare Pvt Ltd,SUPER CUTE'S,DIAPERS,Super Cutes Base (S 2),Super Cutes Base (S 1),10,8.908E+12,,,1,240,5,1200,8.77193,8702.3112,1044.2772,12,,,,8576.99832,percentage_discount,20,1740.46224,208.85544,,,,,,,,,,,7797
Normal,Bihar,801503,"ARVIND KUMAR, SHERPUR, MANER, Patna, Bihar",85,FNBR052,inactive,Maa Durga Enterprises,E0FD12CADF-A,LMC21-22/BR00577,29503.54608,2022-01-21 08:57:27,2022-01-28 16:19:16,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,MALKIST,MALKIST,MALKIST Singles,MALKIST CHEESE GB 16 X 30 X 23GR (CHEESE),150,321006,,,30,16,15,240,130,25003.00512,4500.54096,18,,,,31200,,,,,,,,,,,,,,,29504
Normal,West Uttar Pradesh,283204,"HOUSE NO 67, HIGHWAY RESIDENCY, TOWN SHIP, TUNDLA, Firozabad, Uttar Pradesh",17,FNUP012,inactive,VIDHYANAND JI TRADERS,773DDF95F4-A,LMC21-22/UP00864,8888.888912,2022-01-21 08:58:42,2022-01-28 18:46:36,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 12 JARX 240 X3.5G (CAPPUCINO),240,310240,,,240,12,2,24,200,4052.684904,486.3222,12,,,,4800,,,,,,,,,,,,,,,4539
Normal,West Uttar Pradesh,283204,"HOUSE NO 67, HIGHWAY RESIDENCY, TOWN SHIP, TUNDLA, Firozabad, Uttar Pradesh",17,FNUP012,inactive,VIDHYANAND JI TRADERS,773DDF95F4-A,LMC21-22/UP00864,8888.888912,2022-01-21 08:58:42,2022-01-28 18:46:36,1,Delivered,MAYORA India Pvt Ltd Formerly INBISCO India,KOPIKO,KOPIKO,KOPIKO JAR,KOPIKO CAPPUCINO 4X650X3.5G (CAPPUCINO (310251)),650,310251,,,650,4,2,8,575.000001,3883.82304,466.058768,12,,,,4600.000008,,,,,,,,,,,,,,,4350
Normal,West Uttar Pradesh,283204,"HOUSE NO 67, HIGHWAY RESIDENCY, TOWN SHIP, TUNDLA, Firozabad, Uttar Pradesh",17,FNUP012,inactive,VIDHYANAND JI TRADERS,773DDF95F4-B,LMC21-22/UP00863,11384.01542,2022-01-21 08:58:42,2022-01-28 18:46:07,1,Delivered,Soothe Healthcare Pvt Ltd,SUPER CUTE'S,DIAPERS,Super Cutes Base (S 2),Super Cutes Base (S 1),10,8.908E+12,,,1,240,5,1200,8.77193,8702.3112,1044.2772,12,,,,8576.99832,percentage_discount,20,1740.46224,208.85544,,,,,,,,,,,7797
